id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39683770,The Cliffs at Peace Canyon  2 bedroom condo,73776383,Kani,,Unincorporated Areas,36.10726,-115.30476,Entire home/apt,106,2,0,,,40,19,0,
39685752,Palms Place Luxury Suite @ Great Location!,76457795,Nate,,Unincorporated Areas,36.11471,-115.19938,Entire home/apt,83,2,48,2021-10-17,4.04,1,0,33,
39697242,"Desert Rose: Spacious, Unique, Clean, Relaxing",132265969,Marinko,,City of Henderson,36.05623,-115.09562,Entire home/apt,822,2,86,2021-10-06,4.01,2,240,41,STR19-00022
39697464,Luxury Marriott villa with king and queen sofa bed,95535273,Jennan,,Unincorporated Areas,36.10823,-115.1698,Private room,130,4,1,2020-01-11,0.05,4,4,0,
39700721,"Mature, Singles, Business Trips...Alexa Included!!",302786478,Steve,,City of North Las Vegas,36.27432,-115.19532,Entire home/apt,125,30,9,2020-03-20,0.39,1,89,0,
39705008,Brasil Samba Sol,235999553,Solange,,City of North Las Vegas,36.28235,-115.16548,Private room,85,3,55,2020-11-15,2.81,4,0,1,
39719988,Downtown Las Vegas Private Condo,129477717,James,,City of Las Vegas,36.16235,-115.14555,Entire home/apt,300,2,0,,,1,87,0,
39720779,"(C)FamilyHome,PrivRm,ShareBath,Fridge,Wifi,TV",148684503,Dee,,Unincorporated Areas,36.11559,-115.27038,Private room,75,30,4,2021-05-03,0.18,6,355,3,
39721876,Tahiti Village Morea Room Resort,278688269,Anastasia,,Unincorporated Areas,36.0605,-115.1725,Private room,120,7,4,2021-01-01,0.17,18,362,2,
39728901,Gorgeous Guest Room With Private Bathroom,3286578,Will,,Unincorporated Areas,36.01447,-115.12846,Private room,70,3,4,2021-10-11,1.09,5,322,4,
39731078,Fully furnished executive Home in quiet cul-de-sac,136976313,Dj,,Unincorporated Areas,36.01579,-115.14223,Private room,133,2,3,2021-07-05,0.14,4,178,2,
39731228,Executives fully furnished home best value for you,136976313,Dj,,Unincorporated Areas,36.01631,-115.14474,Private room,133,2,5,2021-05-05,0.38,4,88,4,
39733629,"Super loft suite, strip veiws w/ 24 Butler service",301486395,Kenyon,,Unincorporated Areas,36.09307,-115.2176,Entire home/apt,911,1,76,2021-09-24,3.17,3,71,43,
39741642,WARM & COZY APARTMENT 15MIN FROM STRIP!!!,69890561,Whitney,,City of Las Vegas,36.15581,-115.23535,Entire home/apt,75,2,2,2020-01-06,0.09,2,84,0,
39748364,Private Bedroom,158757306,Mikey,,Unincorporated Areas,36.11082,-115.27096,Private room,56,1,5,2021-04-05,0.23,3,362,1,
39755754,Marriott's Grand Chateau Las Vegas,46226068,Cloe,,Unincorporated Areas,36.10773,-115.16872,Private room,3500,7,0,,,1,179,0,
39757693,"Gorgeous home w/pool, Only 4 miles to strip",263363032,Myron,,Unincorporated Areas,36.10796,-115.2643,Entire home/apt,460,2,36,2021-09-27,1.64,9,75,18,
39776276,"1BD-w/Massage, Sauna, Pools, Cabanas, Bar, More",263243483,Luxorts,,Unincorporated Areas,36.10799,-115.1622,Private room,197,3,3,2021-09-27,0.14,39,286,1,
39776659,"2BD-w/Pools, Sauna, Tan, Theater, Gym, Cabanas +",263243483,Luxorts,,Unincorporated Areas,36.1064,-115.161,Private room,244,3,13,2021-10-17,0.61,39,267,3,
39778906,Gorgeous Private Room in Las Vegas,188442521,Karolina,,Unincorporated Areas,36.09207,-115.24936,Private room,65,1,37,2021-08-23,1.56,4,161,24,
39791992,"3BD-w/Pool, Bar, Sauna, Hot tub, Cabanas, Tan+more",263243483,Luxorts,,Unincorporated Areas,36.10783,-115.1607,Private room,295,3,30,2021-10-18,1.45,39,200,17,
39792312,Modern Home! Pool & Jacuzzi (20% off for longterm),39265786,Sharon,,City of North Las Vegas,36.2275,-115.17869,Entire home/apt,560,2,59,2021-10-03,2.94,1,350,32,
39792724,"1BD w/Pool, Hot tub, Cabanas,  Gym, No resort fees",263243483,Luxorts,,Unincorporated Areas,36.12343,-115.18319,Private room,242,3,0,,,39,271,0,
39795577,"2BD w/Pool Cabanas, Bar, & Free Parking!",263243483,Luxorts,,Unincorporated Areas,36.12182,-115.18428,Private room,282,3,4,2021-09-26,0.17,39,249,3,
39796829,"3BD w/Kitchen, W/D, Pools,  Hot tub, Cabanas, Gym+",263243483,Luxorts,,Unincorporated Areas,36.12204,-115.1845,Private room,349,3,8,2021-10-18,0.63,39,217,7,
39797553,"Studio-Pools, Cabanas, Hot tubs,  Free Parking +",263243483,Luxorts,,Unincorporated Areas,36.12151,-115.18251,Private room,198,3,0,,,39,270,0,
39808215,Jayco Southwest memory maker sleeps 10,19056065,Tony,,City of North Las Vegas,36.26496,-115.18865,Entire home/apt,300,2,0,,,4,85,0,
39821266,"2BD-w/Pools, Cabanas, Sauna, Bar, Massage & More!",263243483,Luxorts,,Unincorporated Areas,36.10818,-115.16249,Private room,244,3,13,2021-10-17,0.61,39,258,4,
39829417,NO RESORT FEE★Luxury StripView Adjoining Suites★FREE VALET,18881478,Joe,,Unincorporated Areas,36.10764,-115.16695,Entire home/apt,443,2,44,2021-10-11,2.15,13,234,33,
39834233,Marriott Grand Chateau CES Wk Luxury 2Bd sleeps 6,231157127,Steven,,Unincorporated Areas,36.10845,-115.16833,Private room,850,4,0,,,7,179,0,
39834838,Disinfected home for ur safety Contactless checkin,92996392,Abe,,Unincorporated Areas,36.02647,-115.28792,Entire home/apt,314,31,59,2021-10-20,2.71,1,244,10,
39837178,1 Bedroom Villa Suite Near Las Vegas Strip,248884888,Pio,,Unincorporated Areas,36.13439,-115.15179,Private room,300,4,0,,,1,359,0,
39839967,*THE BEST CHOICE*/3 level Home/10min From LV Blvd,153570505,Mackenzie,,Unincorporated Areas,36.03563,-115.20534,Entire home/apt,296,2,49,2021-10-17,2.26,1,18,19,
39840174,"Luxury 2BR at Grand Desert Resort in Las Vegas, NV",246225955,Michael,,Unincorporated Areas,36.10707,-115.16159,Entire home/apt,171,2,5,2021-06-21,0.23,5,38,2,
39841652,Luxury Condo - At The Grand View At Las Vegas,162038804,Odain,,Unincorporated Areas,36.00815,-115.17698,Entire home/apt,102,5,8,2021-10-08,0.65,2,72,7,
39841877,Luxury suite | STRIP VIEW | No resort fee! Kitchen,306593732,Christie,,Unincorporated Areas,36.11409,-115.19931,Entire home/apt,165,2,105,2021-10-17,4.84,1,147,55,
39848003,The family place,306662692,Yasser & Yersi,,Unincorporated Areas,36.13261,-115.09189,Entire home/apt,146,10,95,2021-10-03,7.64,2,40,43,
39864136,The Fabulous 4 Bedrooms Place!,33606197,Corina,,Unincorporated Areas,36.09756,-115.21142,Entire home/apt,109,31,2,2020-03-10,0.09,35,333,0,
39868448,"1BD-w/Pool, Bar, Sauna, Tan, Hot tub, Cabanas",263243483,Luxorts,,Unincorporated Areas,36.10648,-115.16267,Private room,197,3,2,2020-01-27,0.08,39,286,0,
39868935,"Extravagant Wyndham Grand Desert, 1 Bedroom Suite",194953121,,,Unincorporated Areas,36.10782,-115.16218,Entire home/apt,235,4,5,2021-08-31,0.26,315,332,4,
39870034,Beautiful aparment,307027337,Karen,,Unincorporated Areas,36.1027,-115.07078,Entire home/apt,65,1,266,2021-10-15,23.75,1,308,124,
39872369,"Luxury 2BR at Grand Desert Resort in Las Vegas, NV",246225955,Michael,,Unincorporated Areas,36.10707,-115.16159,Entire home/apt,171,2,7,2021-09-17,0.31,5,38,5,
39873254,Vegas 1 BDR Getaway,75827202,Kelly,,Unincorporated Areas,36.09863,-115.16779,Private room,176,2,57,2021-09-23,2.70,15,0,33,
39891282,"2BD-w/Kitchen, Pool, No Resort Fees, Free Parking!",263243483,Luxorts,,Unincorporated Areas,36.10653,-115.16136,Private room,244,3,4,2021-09-12,0.19,39,260,1,
39891983,Private room,158757306,Mikey,,Unincorporated Areas,36.11123,-115.27172,Private room,65,1,5,2021-05-31,0.23,3,362,1,
39891991,"3BD-w/Pool, Bar, Sauna, Full kitchens, Wifi & more",263243483,Luxorts,,Unincorporated Areas,36.10819,-115.16063,Private room,295,3,28,2021-10-18,1.33,39,191,19,
39893388,House with pool & pool table 1 mile from Strip!,306898905,Thomas,,City of Las Vegas,36.14328,-115.1826,Entire home/apt,271,2,122,2021-10-15,11.47,1,92,72,
39898275,The Elegant Vacation Place!,33606197,Corina,,Unincorporated Areas,36.13876,-115.26043,Entire home/apt,202,4,1,2021-04-20,0.16,35,143,1,
39899719,The Elegant Vacation Place!,33606197,Corina,,City of Las Vegas,36.18842,-115.26119,Entire home/apt,99,30,5,2021-09-27,0.23,35,300,4,
39900352,The Charming Vacation Place!,33606197,Corina,,Unincorporated Areas,36.13934,-115.26114,Entire home/apt,205,4,2,2021-06-15,0.09,35,51,1,
39900430,The Charming Vacation Place!,33606197,Corina,,City of Las Vegas,36.18656,-115.2613,Entire home/apt,95,30,4,2021-07-13,4,35,298,3,
39900824,The Upscale Vacation Place!,33606197,Corina,,City of Las Vegas,36.18754,-115.26146,Entire home/apt,98,30,1,2021-09-16,0.81,35,290,1,
39900894,The Special Vacation Place !!,33606197,Corina,,City of Las Vegas,36.18817,-115.26134,Entire home/apt,104,30,0,,,35,231,0,
39901610,New beautiful condo 2b/2b ( kids welcome),307348259,Anay,,City of Las Vegas,36.16077,-115.28183,Entire home/apt,105,3,75,2021-10-14,3.45,2,71,42,
39901951,Come stay with Westgate Resorts during CES!,121391018,Amanda,,Unincorporated Areas,36.11469,-115.21861,Entire home/apt,380,7,0,,,2,165,0,
39911998,Holiday Inn Club Vacations: Desert Club Resort,158057726,Tracie,,Unincorporated Areas,36.11855,-115.16137,Entire home/apt,295,3,3,2021-10-11,0.15,1,294,2,
39914921,"Commodious Wyndham Grand Desert, 2 Bedroom Deluxe",194953121,,,Unincorporated Areas,36.10595,-115.16189,Entire home/apt,313,3,4,2021-09-29,1.07,315,316,4,
39916101,"Family getaway, Las Vegas Full 1 Bedroom",281528046,Steven,,Unincorporated Areas,36.06055,-115.17063,Private room,275,4,0,,,4,362,0,
39918321,Elara Hilton Grand Vacation Junior Las Vegas,28309106,Worldwide Vacation Rentals,,Unincorporated Areas,36.10803,-115.1679,Entire home/apt,199,4,0,,,10,292,0,
39919220,The Stylish Vacation Place!,33606197,Corina,,Unincorporated Areas,36.0585,-115.22831,Entire home/apt,83,30,1,2021-09-07,0.65,35,354,1,
39919445,Elara Hilton Grand Vacation Junior Las Vegas-CES!,28309106,Worldwide Vacation Rentals,,Unincorporated Areas,36.10776,-115.16954,Entire home/apt,229,4,0,,,10,292,0,
39919696,Elara Hilton Grand Vacations Club One BR Las Vegas,28309106,Worldwide Vacation Rentals,,Unincorporated Areas,36.1077,-115.16844,Entire home/apt,329,4,1,2020-01-10,0.05,10,7,0,
39919697,"Family Getaway, Las Vegas Double Room",281528046,Steven,,Unincorporated Areas,36.05899,-115.16912,Entire home/apt,375,3,0,,,4,80,0,
39920429,2 BEDROOM 2BATH CONDO-WALK TO STRIP-free parking,64646820,Michelle,,Unincorporated Areas,36.0972,-115.16809,Entire home/apt,179,4,26,2021-09-10,1.22,24,7,5,
39920776,The Unique Vacation Place!,33606197,Corina,,Unincorporated Areas,36.09593,-115.21027,Entire home/apt,92,30,0,,,35,269,0,
39922705,The Stunning Vacation Place!,33606197,Corina,,Unincorporated Areas,36.09564,-115.21144,Entire home/apt,115,31,2,2021-09-20,0.57,35,311,2,
39922735,ONE BLOCK FROM STRIP- FULL CONDO SLEEPS 4,64646820,Michelle,,Unincorporated Areas,36.09768,-115.16812,Entire home/apt,119,5,9,2021-04-12,0.40,24,9,4,
39927835,Amazing modern industrial style loft house,276320518,Nivi,,Unincorporated Areas,36.09688,-115.30535,Entire home/apt,256,3,59,2021-10-18,23.60,3,137,31,
39931035,SANITIZED! HOME JUST 5 MIN DRIVE FROM STRIP,307766033,David,,Unincorporated Areas,36.12345,-115.21284,Entire home/apt,149,31,16,2021-08-02,1.16,1,233,3,
39940875,2br2ba Condo-Walk to the strip -NEAR MGM GRAND,64646820,Michelle,,Unincorporated Areas,36.09728,-115.1672,Entire home/apt,99,3,10,2021-04-24,0.45,24,3,3,
39943911,Executive Relocation -Upscale/Quiet,298822150,Al,,Unincorporated Areas,36.12448,-115.29212,Private room,69,30,0,,,2,83,0,
39946541,Prestigious 2 Bedroom/2 Bath Condo with Amenities,4501673,Lee,,City of Las Vegas,36.17575,-115.25528,Entire home/apt,90,28,11,2021-05-31,0.48,8,300,3,
39948515,"1BDw/Margarita Maker, 2Pools, 2Hot tubs, Cabanas",263243483,Luxorts,,Unincorporated Areas,36.12203,-115.18272,Private room,263,3,0,,,39,192,0,
39951062,CONDO W/kitchen-Family friendly-CLOSE TO STRIP,64646820,Michelle,,Unincorporated Areas,36.09764,-115.1679,Entire home/apt,135,3,10,2021-03-08,0.51,24,12,1,
39952146,The Spectacular Vacation Place!,33606197,Corina,,Unincorporated Areas,36.05888,-115.28116,Entire home/apt,205,4,0,,,35,51,0,
39952222,The Spectacular Vacation Place!,33606197,Corina,,Unincorporated Areas,36.05919,-115.28043,Entire home/apt,85,30,2,2021-09-22,0.10,35,129,1,
39952893,The Cozy Vacation Place!,33606197,Corina,,Unincorporated Areas,36.14359,-115.32757,Entire home/apt,239,4,3,2021-08-22,0.14,35,149,2,
39952952,The Cozy Vacation Place!,33606197,Corina,,City of Las Vegas,36.1881,-115.31564,Entire home/apt,99,30,2,2021-09-25,0.21,35,270,2,
39953098,The Impressive Vacation Place!,33606197,Corina,,Unincorporated Areas,36.04644,-115.26157,Entire home/apt,199,4,4,2021-07-11,0.18,35,143,2,
39953807,Dream 4BR/3.5BA! Spacious Lot w/ GIANT Pool!,308023144,Jeeves,,City of Las Vegas,36.1549,-115.17875,Entire home/apt,250,31,18,2021-07-17,2.60,5,136,7,
39966925,The perfect stay,46189932,Leo,,Unincorporated Areas,36.11359,-115.18937,Entire home/apt,124,2,49,2021-10-03,7.70,2,38,45,
39967873,Desert Oasis Henderson Brand New!,151187254,Matt,,City of Henderson,36.03165,-115.09699,Entire home/apt,331,3,29,2021-09-27,1.33,3,244,19,STR20-00037
39968898,Elara Hilton Grand Vacation Junior Las Vegas,28309106,Worldwide Vacation Rentals,,Unincorporated Areas,36.10827,-115.16771,Entire home/apt,229,4,1,2020-01-10,0.05,10,292,0,
39971017,Elara Hilton Grand Vacation Junior Las Vegas,28309106,Worldwide Vacation Rentals,,Unincorporated Areas,36.109,-115.16801,Entire home/apt,229,4,1,2020-01-10,0.05,10,6,0,
39971585,Gorgeous 5 bedrooms house with pool,263363032,Myron,,Unincorporated Areas,36.12007,-115.26472,Entire home/apt,486,3,45,2021-10-03,4.59,9,68,22,
39972419,Best 2 BR Corner Penthouse @ Vdara! Stunner Views!,37897087,Ford,,Unincorporated Areas,36.10955,-115.17741,Entire home/apt,753,1,1,2020-01-09,0.05,10,7,0,
39975541,The Getaway. Cozy Corner Room next to Bathroom! TV,12364968,Matthew,,City of Las Vegas,36.13245,-115.30501,Private room,40,1,18,2021-09-28,2.73,4,141,18,
39978030,Desert Paradise Getaway! Double King Suite!,294736366,Bnv,,Unincorporated Areas,36.11294,-115.18739,Entire home/apt,90,1,140,2021-10-06,6.31,6,24,67,
39979700,Elara Hilton Grand Vacations Club One BR Las Vegas,28309106,Worldwide Vacation Rentals,,Unincorporated Areas,36.10892,-115.16789,Entire home/apt,329,3,0,,,10,292,0,
39984506,Best/ Biggest 2 BR Penthouse @Vdara! Ab Fab Views!,37897087,Ford,,Unincorporated Areas,36.10862,-115.17695,Entire home/apt,790,1,1,2020-01-09,0.05,10,7,0,
39986081,Up With A Twist In the Clouds,308302527,Joe,,Unincorporated Areas,36.1072,-115.16707,Entire home/apt,140,2,47,2021-10-15,2.14,1,186,38,
39988494,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.09914,-115.16797,Private room,122,2,4,2021-05-31,0.18,20,0,2,
39990563,Large Desert Oasis,308343538,Jondell,,Unincorporated Areas,36.06143,-115.20462,Private room,1600,1,0,,,1,89,0,
39993327,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.09852,-115.16662,Private room,122,2,2,2021-04-11,0.09,20,0,1,
39994667,The Best Wolf Creek Retreat *Sleeps 8*,164090389,Tiffany,,City of Mesquite,36.82019,-114.06232,Entire home/apt,109,1,76,2021-10-04,3.29,1,198,34,
40004461,"7BR/4BA - 13 beds with Pool, Spa & Games",246408828,Linda,,Unincorporated Areas,36.051,-115.20648,Entire home/apt,1297,30,48,2021-07-06,2.21,6,351,18,
40005785,Club 36,308513565,Hasty,,Unincorporated Areas,36.10421,-115.15656,Private room,108,2,2,2020-02-17,0.08,1,326,0,
40007664,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.09875,-115.1679,Private room,108,2,1,2020-01-23,0.05,20,0,0,
40012133,CONVENIENT- WALK TO STRIP-FULL KITCHEN-sleeps 4,64646820,Michelle,,Unincorporated Areas,36.09874,-115.16643,Entire home/apt,143,4,4,2020-07-05,0.18,24,14,0,
40016861,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.09913,-115.16694,Private room,122,2,1,2020-01-09,0.05,20,0,0,
40016924,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.09929,-115.16799,Private room,108,2,1,2020-01-07,0.05,20,0,0,
40020564,One bedroom suite / jacuzzi tub available 11/25-29,171388807,Janet,,Unincorporated Areas,36.00816,-115.17509,Private room,165,5,0,,,3,167,0,
40027028,Cozy 1BdRoom Apartment near Las Vegas strip,120024678,Daisy,,Unincorporated Areas,36.10943,-115.12172,Entire home/apt,85,30,23,2021-06-30,1.01,1,341,8,
40035033,BREATHTAKING 3BR Presidential Suite Desert Blue,27647066,Ava,,Unincorporated Areas,36.12299,-115.1828,Entire home/apt,883,3,24,2021-10-17,1.04,10,12,12,
40035897,"The Business Flat Las Vegas Peaceful, Fun room #2",294951735,Kalynn,,City of Las Vegas,36.15068,-115.11789,Private room,29,2,2,2020-01-22,0.09,2,20,0,
40038773,Home away from home,308810926,Solidad,,City of Las Vegas,36.18174,-115.17357,Private room,64,1,15,2021-10-17,0.68,1,358,4,
40040736,2 BEDROOM 2 BATH CONDO-NEAR STRIP-FREE PARKING,64646820,Michelle,,Unincorporated Areas,36.09912,-115.16636,Private room,184,3,10,2021-07-29,0.43,24,8,2,
40042081,VEGAS Stripview High Floor Palms Place Condo Z,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11332,-115.19818,Entire home/apt,165,1,80,2021-10-19,16.00,18,271,73,
40043357,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.09729,-115.16793,Private room,108,2,0,,,20,0,0,
40043441,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.0989,-115.16834,Private room,118,2,2,2020-08-05,0.09,20,0,0,
40044417,Newly Remodeled Home - 10 mins to Vegas Strip!,85018059,Amy,,City of Henderson,36.04794,-115.10935,Entire home/apt,533,2,68,2021-10-05,3.09,1,106,49,Str19-00135
40045827,1 BR Center Strip Suite-NoResort Fees/FreeParking!,1772843,Sheila,,Unincorporated Areas,36.1092,-115.17583,Entire home/apt,171,3,2,2021-05-06,0.09,19,304,1,
40063201,Spacious Hipster Home 3 BDR-5 MIN to Downtown,35585912,Omar,,City of North Las Vegas,36.20508,-115.10668,Entire home/apt,421,1,71,2021-10-10,3.46,12,236,30,
40064714,Luxury Mini Suite For 4,241360411,Leo & Yani,,Unincorporated Areas,36.16645,-115.05057,Private room,67,2,56,2021-10-03,2.55,1,2,31,
40065642,SPACIOUS MODERN HOME - 4 miles from strip!,25105,Irene,,Unincorporated Areas,36.11034,-115.23332,Entire home/apt,200,28,44,2021-08-16,2.16,13,166,6,
40066752,Great 4B2B beautiful single house!!,289759563,Zipeng,,Unincorporated Areas,36.02535,-115.29167,Entire home/apt,298,31,1,2020-01-01,0.05,3,88,0,
40067724,Westgate Resort & Casino,309077588,Andrew Cynthia,,Unincorporated Areas,36.13694,-115.15399,Private room,2000,3,0,,,1,89,0,
40068288,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.0971,-115.16652,Private room,108,2,3,2021-03-10,0.14,20,0,2,
40068748,Long-Term Cozy Bedroom by Summerlin with Pool !!,36286498,Oldřich,,City of Las Vegas,36.22104,-115.30276,Private room,50,28,5,2020-02-26,0.24,3,109,0,
40070486,Relaxing Vegas Resort 1 Bdrm Suite near MGM,164971898,Tom,,Unincorporated Areas,36.09715,-115.16794,Private room,108,2,0,,,20,0,0,
40072008,Elara/Hilton-1 BR Suite-Center Strip-No Resort Fee,125196489,Jason,,Unincorporated Areas,36.10953,-115.168,Private room,288,2,11,2021-07-24,0.80,7,0,10,
40082933,Breathtaking Views near everything in Las Vegas,62575719,Damon,,City of Henderson,36.01503,-115.11385,Entire home/apt,385,2,42,2021-10-10,1.93,1,223,34,STR20-00086
40084075,451 Townhome,15967605,Ally/Jack,,City of Henderson,36.05609,-114.99918,Entire home/apt,65,31,3,2021-08-03,0.20,10,337,1,
40092951,Apartment 5min from the  Strip,309078638,Neide,,Unincorporated Areas,36.12006,-115.19233,Private room,120,1,4,2020-02-17,0.20,1,176,0,
40111246,Townhouse near the Strip and Airport-Quiet,212660832,David,,Unincorporated Areas,36.08957,-115.13469,Entire home/apt,168,3,30,2021-09-27,1.47,2,66,17,
40116113,Balcony Suite with Fire Place and 5 Swimming Pools,25102378,Vegas,,Unincorporated Areas,36.11729,-115.16397,Private room,451,2,9,2021-09-27,0.46,46,362,8,
40116575,"2BD w/Pools, Cabanas, Hot tubs, Gym, Free Parking!",263243483,Luxorts,,Unincorporated Areas,36.12229,-115.18369,Private room,282,3,1,2021-08-08,0.39,39,255,1,
40118471,MODERN & ELEGANT ROOM NEAR THE MOUNTAIN !!!,309589726,Alfonso,,City of Las Vegas,36.22906,-115.26587,Private room,57,1,26,2021-10-17,26,1,71,15,
40120460,The Dover House,271593910,Peter,,City of North Las Vegas,36.23434,-115.17342,Private room,30,1,14,2021-10-16,0.64,2,149,5,
40120866,A New Year's Eve in Las Vegas,22364512,Catherine,,Unincorporated Areas,36.01,-115.17694,Entire home/apt,117,7,2,2021-01-02,0.09,2,7,1,
40123558,Luxury off the strip 5 star Sanitized & protected,121963818,Stephane,,City of Henderson,36.0423,-115.10889,Entire home/apt,439,2,77,2021-10-18,3.50,2,155,40,STR19-00008
40134561,Vegas Suite! Private Entry!,309730326,Danays,,Unincorporated Areas,36.09261,-115.06484,Private room,112,1,56,2021-10-06,3.51,1,239,25,
40135528,The Impressive Vacation Place!,33606197,Corina,,Unincorporated Areas,36.04761,-115.26111,Entire home/apt,85,30,1,2021-09-27,1,35,333,1,
40137614,"2BDw/Margarita Maker, Pools, Cabanas, Hot tubs +",263243483,Luxorts,,Unincorporated Areas,36.12204,-115.18476,Private room,311,3,1,2021-09-05,0.63,39,187,1,
40141223,The Cozy Cabin -2190 SqFt,309592098,Richard,,City of Henderson,36.02946,-115.09366,Entire home/apt,174,30,25,2020-07-12,1.15,1,150,0,
40143815,Private Master Bedroom.,302792799,Winter,,Unincorporated Areas,36.08052,-115.25198,Private room,43,2,1,2020-01-08,0.05,2,286,0,
40143904,private Guest  house #2,288719529,Odalys,,Unincorporated Areas,36.10202,-115.24811,Entire home/apt,64,3,68,2021-10-17,68,2,47,44,
40152119,"Wyndham Grand Desert, Las Vegas, NV(#1)",300073778,James,,Unincorporated Areas,36.10793,-115.16139,Entire home/apt,198,2,17,2021-10-17,0.87,3,53,15,
40152161,Tahiti Village On Las Vegas Strip!,296130757,Jay,,Unincorporated Areas,36.0601,-115.169,Entire home/apt,240,7,0,,,3,28,0,
40152402,The Grandview at Las Vegas Suite # 2,171388807,Janet,,Unincorporated Areas,36.00956,-115.17497,Private room,150,5,3,2021-05-24,0.24,3,155,2,
40155507,Sammy Davis Jr Suite,264643282,Katherine,,City of Las Vegas,36.18127,-115.14907,Private room,89,1,11,2021-09-27,11,1,362,6,
40157501,Tahiti Village On Las Vegas Strip!,296130757,Jay,,Unincorporated Areas,36.05882,-115.17058,Entire home/apt,260,7,1,2021-06-04,0.21,3,6,1,
40158395,Resort Home Experience - 10 min to Strip,309586242,5 Eagles Co.,,Unincorporated Areas,36.06305,-115.19049,Entire home/apt,499,31,0,,,1,170,0,
40162248,LUXURY 4bdrm Presidential Penthouse Suite @Wyndham,27647066,Ava,,Unincorporated Areas,36.12196,-115.18412,Entire home/apt,597,3,21,2021-09-14,0.98,10,0,13,
40163505,AMAZING VIEWS 3bdrm Presidential Penthouse Suite,27647066,Ava,,Unincorporated Areas,36.12259,-115.18461,Entire home/apt,597,3,21,2021-09-19,0.98,10,0,10,
40172115,Serene Sunrise Calm Casita-cabana & pool,44212545,Barb & Jim,,Unincorporated Areas,36.16684,-115.01728,Entire home/apt,296,3,46,2021-10-11,2.71,9,350,26,
40182301,Fabulous Resort stay at Wyndham Grand Desert,258419431,Melissa And Sean,,Unincorporated Areas,36.10762,-115.16055,Entire home/apt,350,3,0,,,2,3,0,
40186099,Lovely apartment 2,239364487,Isabel,,Unincorporated Areas,36.134,-115.07925,Entire home/apt,76,2,45,2021-10-13,3.79,2,147,13,
40205753,5 bedrooms in a 3400sqft house vs private pool,305808715,莉莉,,Unincorporated Areas,36.10865,-115.29267,Entire home/apt,388,30,25,2021-10-11,1.18,3,65,7,
40208296,Spend Thanksgiving in the most relaxing way...,29067659,Ruthie,,Unincorporated Areas,36.0607,-115.17219,Private room,150,1,1,2019-11-30,0.04,2,3,0,
40216053,Private Bedroom and Bath in Southern Highlands!,219834893,Jenn,,Unincorporated Areas,35.98921,-115.24418,Private room,40,5,10,2020-05-31,0.43,1,82,0,
40229687,VEGAS Luxury Stripview High Floor Palms Place JE,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11482,-115.20005,Entire home/apt,109,1,122,2021-09-30,81.33,18,266,86,
40231056,The Classic Vacation Place!,33606197,Corina,,Unincorporated Areas,36.10878,-115.22502,Entire home/apt,205,4,0,,,35,0,0,
40233186,Extended Haven West Summerlin area w/ 2 Car Garage,146799634,Desert Escape Residences,,City of Las Vegas,36.16658,-115.27015,Entire home/apt,129,15,16,2021-09-26,10.43,22,200,10,
40234043,"Two Bedroom Luxury Condo, Las Vegas (A558)",309747570,William,,City of Las Vegas,36.17101,-115.13918,Private room,223,7,0,,,14,7,0,
40238619,Vegas 1 BDR cute home away,75827202,Kelly,,Unincorporated Areas,36.09804,-115.16661,Private room,133,2,46,2021-06-01,2.34,15,0,26,
40239776,"Sweet Home2,",310786317,Donald,,Unincorporated Areas,36.13132,-115.24323,Entire home/apt,135,2,6,2020-03-15,0.27,1,19,0,
40256987,Clean-Quiet-Cozy 3 Bd/2 Ba Condo,76722340,Ariel,,Unincorporated Areas,36.12851,-115.29511,Entire home/apt,158,30,5,2020-01-05,0.23,1,112,0,
40260315,Lovely Smart Home! 6 beds! 12 mins to Strip & ✈️!,294967403,Yuna,,Unincorporated Areas,36.03579,-115.25734,Entire home/apt,463,3,27,2021-10-10,1.17,1,44,16,
40260737,Nashy's place on the Strip,131612734,Damon,,Unincorporated Areas,36.12527,-115.17454,Entire home/apt,63,1,163,2021-10-15,7.56,9,33,98,
40261537,26th FL Palms Place Strip View Suite NO RESORT FEE,225650025,EProNet,,Unincorporated Areas,36.114414,-115.199066,Private room,88,1,97,2021-09-27,8.87,9,11,65,
