id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37602525,Spacious Condo with New Furnishings - Pets Welcome!,384091113,RedAwning,,City of Mesquite,36.822563,-114.061096,Entire home/apt,105,1,1,2021-03-07,0.15,86,242,1,
37603291,Beautifully Decorated Home With Private Patio - Close to Golf!,384091113,RedAwning,,City of Mesquite,36.834763,-114.085136,Entire home/apt,126,1,3,2021-04-18,0.42,86,213,3,
37604274,Quaint Hawk Ridge Condo - Perfect for Your Next Golf Vacation!,384091113,RedAwning,,City of Mesquite,36.822563,-114.061096,Entire home/apt,115,1,0,,,86,229,0,
37604556,Fabulous Condo - Perfectly Situated for Mountain & Sunset Views!,384091113,RedAwning,,City of Mesquite,36.822311,-114.060966,Entire home/apt,115,1,0,,,86,172,0,
37604696,Hawk Ridge Condo Near Golf Courses,384091113,RedAwning,,City of Mesquite,36.822311,-114.060966,Entire home/apt,115,1,1,2020-11-29,0.10,86,278,1,
37604697,Hawk Ridge Condo - Close Proximity to World Famous Golf Courses!,384091113,RedAwning,,City of Mesquite,36.822311,-114.060966,Entire home/apt,115,1,1,2021-03-27,0.17,86,242,1,
37618602,拉斯唯加斯高尚住宅区，豪华别墅出租！拎包入住！价格最低！物超所值！近睹场大道，近中国城！,272154139,Hui Lin,,Unincorporated Areas,36.14137,-115.25071,Entire home/apt,680,31,0,,,3,365,0,
37634971,Elegant large Burgundy room executive style home,284371128,Dirrek & Daisy,,Unincorporated Areas,36.04076,-115.2313,Private room,67,1,100,2021-09-19,4.22,4,55,43,
37655240,Historic Custom Horse property!,284534425,Pauline,,Unincorporated Areas,36.0405,-115.15159,Private room,60,30,40,2021-08-20,1.90,3,343,21,
37662358,"Elara on Vegas strip NO RESORT FEES, FREE PARKING",199349788,Dan,,Unincorporated Areas,36.10792,-115.16916,Hotel room,250,3,4,2021-05-23,0.19,1,177,3,
37683307,Vegas Oasis - 5bdr. 4.5 Bath,33506794,Catalina,,Unincorporated Areas,36.11896,-115.12495,Entire home/apt,528,1,69,2021-09-20,5.63,1,0,42,
37685192,1-BR 10mins from Downtown Las Vegas,281558595,Amparo,,City of Las Vegas,36.16789,-115.21682,Entire home/apt,55,32,227,2021-08-03,10.97,2,92,84,
37685727,1mile from Strip 10min from Airport Large Home,284812973,Donavin,,Unincorporated Areas,36.05708,-115.16012,Entire home/apt,613,4,35,2021-09-13,2.33,2,96,28,
37708910,Golf Course and City Views in Las Vegas,285011594,High Life Condos,,Unincorporated Areas,36.12993,-115.14185,Entire home/apt,153,1,175,2021-09-04,8.45,2,7,88,
37716640,Perfect Paradise WSOP special  🏝🏝 perfect stay,46189932,Leo,,Unincorporated Areas,36.11364,-115.18789,Entire home/apt,88,1,82,2021-08-16,3.37,4,236,41,
37717742,"Cozy, Quiet, Safe, comfortable free Parking House",153564541,Lily,,Unincorporated Areas,36.03763,-115.24093,Entire home/apt,150,3,5,2020-02-29,0.27,4,49,0,
37719707,"Spacious private room,  close to strip & airport",198046333,Chris,,Unincorporated Areas,36.05384,-115.22128,Private room,40,1,41,2020-02-23,1.60,1,1,0,
37745865,Retro Mini Boutique Resort in The Heart of Vegas,68630349,Zizel,,Unincorporated Areas,36.19338,-115.19327,Entire home/apt,1285,2,37,2021-09-19,1.62,9,240,12,
37746825,"(F)FamilyHome,PrivRm,ShareBath,Fridge,Wifi,TV",148684503,Dee,,Unincorporated Areas,36.1156,-115.27821,Private room,68,30,3,2020-02-17,0.13,6,356,0,
37748050,"'Summerlin Beauty'- LV, Central Location Near 215",24743640,Richard,,City of Las Vegas,36.18898,-115.32235,Entire home/apt,189,30,2,2020-08-01,0.11,3,197,0,
37748598,"Studio Suite, Villas at Polo Towers, Las Vegas",145027887,Rushab,,Unincorporated Areas,36.1063,-115.17,Private room,150,5,0,,,14,351,0,
37751099,Quiet and Spacious in a great location,243144064,Sean,,City of Las Vegas,36.24204,-115.25579,Entire home/apt,134,30,13,2021-09-16,0.53,1,130,4,
37751703,10 min from Las Vegas downtown,253709383,Damian,,Unincorporated Areas,36.16737,-115.04998,Private room,70,1,48,2021-07-18,2.00,1,54,3,
37752908,SUMMERLIN RETREAT@ Red Rock Country Club Las Vegas,24743640,Richard,,Unincorporated Areas,36.13142,-115.33722,Entire home/apt,179,30,0,,,3,79,0,
37754094,PERFECT FOR BUSINESS PROFESSIONALS,224869411,Dillon,,City of Las Vegas,36.16772,-115.16742,Entire home/apt,150,2,0,,,1,13,0,
37755945,拉斯唯加斯高尚住宅区，豪华别墅出租！拎包入住！价格最低！物超所值！近睹场大道，近中国城！,272154139,Hui Lin,,Unincorporated Areas,36.14103,-115.25219,Entire home/apt,680,30,0,,,3,365,0,
37775414,Meridian Resorts-Fully Furnished Fm: $79-89 p/n,24743640,Richard,,Unincorporated Areas,36.1151,-115.16137,Entire home/apt,75,29,3,2021-03-31,0.16,3,307,1,
37775802,Relaxing home 10 min from the strip! 2 bed 2 bath,126768396,Wilson,,Unincorporated Areas,36.11058,-115.21818,Entire home/apt,136,2,46,2021-08-19,1.91,1,58,26,
37776936,Discount for Monthly Booking. Close to everything!,285727315,Dara,,City of Las Vegas,36.13954,-115.19937,Entire home/apt,458,31,17,2021-04-24,0.72,1,294,2,
37780821,⭐︎Beautiful Luxury Resort Condo⭐︎ 1/bed 1/bath⭐︎,28786281,Relocation,,Unincorporated Areas,36.12999,-115.13158,Entire home/apt,80,30,4,2021-07-10,0.28,18,70,2,
37781156,♡ Viva ♡ Las ♡ Vegas! ♡ ♡,28786281,Relocation,,Unincorporated Areas,36.12923,-115.13359,Entire home/apt,110,30,2,2021-01-31,0.10,18,89,1,
37782766,"Clean, safe room in cozy home 6.3m from the Strip!",407947,Marty,,Unincorporated Areas,36.1924,-115.09387,Private room,36,30,25,2021-08-12,1.12,4,74,5,
37787172,"Casa Alex 2 near convention center, street blvd",151029416,Alexis,,Unincorporated Areas,36.13769,-115.12878,Entire home/apt,75,1,13,2019-11-17,0.55,1,0,0,
37790960,Deluxe Home in Quiet Community Near Golf Courses,384091113,RedAwning,,City of Mesquite,36.807232,-114.086929,Entire home/apt,111,1,4,2021-04-03,0.21,86,334,3,
37791190,Beautiful Split Level Home Next to Wolf Creek Golf Course,384091113,RedAwning,,City of Mesquite,36.830269,-114.061859,Entire home/apt,115,1,3,2021-06-01,0.27,86,176,3,
37812975,Stylish House 4 BR   in Summerlin,156269255,Yossi,,City of Las Vegas,36.19162,-115.2631,Entire home/apt,150,31,3,2021-06-13,0.16,1,303,2,
37829647,"Vegas Studio: Shuttle, Parking,  Zero Resort Fees",263243483,Luxorts,,Unincorporated Areas,36.12146,-115.18453,Private room,187,3,2,2019-12-31,0.09,37,297,0,
37832350,"1Bd in Vegas, Pools, Hot Tub, WiFi, Full Kitchen!",263243483,Luxorts,,Unincorporated Areas,36.12287,-115.18335,Private room,187,3,0,,,37,301,0,
37834318,"2Bd-Vegas Condo w/Pool, Hot tub, Gym, Grills, WiFi",263243483,Luxorts,,Unincorporated Areas,36.12252,-115.1844,Private room,282,3,8,2021-09-13,0.39,37,273,5,
37834653,"3Bd  A Vegas Oasis: Pool, Full Kitchen, NO Fees!",263243483,Luxorts,,Unincorporated Areas,36.12275,-115.18447,Private room,349,3,17,2021-09-14,0.80,37,227,12,
37836516,COZY GLAMPING EXPERIENCE,286465812,Lizzy,,City of Las Vegas,36.1626,-115.20726,Entire home/apt,64,2,35,2021-09-19,1.76,1,74,18,
37837549,◇◇◇3 BDR◇2 BATH◇off STRIP◇NO RES.FEE◇POOL+ HOT TUB,47837101,Al,,Unincorporated Areas,36.1133,-115.18691,Entire home/apt,196,4,66,2021-08-30,9.75,5,160,38,
37846679,Luxury Studio at MGM Signature Best Location,9507254,Jonathan,,Unincorporated Areas,36.10712,-115.16694,Entire home/apt,152,1,74,2021-09-14,3.90,5,237,45,
37860463,Fun in the sun,284534425,Pauline,,Unincorporated Areas,36.04194,-115.1516,Private room,52,30,28,2021-07-24,1.12,3,318,18,
37861324,Las Vegas (2 bedroom 2 bath condo)(Near Strip),100238132,Michael,,Unincorporated Areas,36.10769,-115.16198,Entire home/apt,182,3,23,2021-09-06,0.93,111,213,12,
37861408,Wyndham Grand Desert 2 bedroom 2 bath lock off,100238132,Michael,,Unincorporated Areas,36.10654,-115.16186,Entire home/apt,182,3,25,2021-09-19,1.25,111,265,22,
37861499,Wyndham Grand Desert (2 bedroom 2 bath lockoff),100238132,Michael,,Unincorporated Areas,36.10678,-115.1626,Entire home/apt,186,3,20,2021-08-10,0.80,111,265,16,
37861564,Wyndham Grand Desert 2 bedroom 2 bath lock off 22A,100238132,Michael,,Unincorporated Areas,36.1083,-115.16063,Entire home/apt,182,3,8,2021-07-12,0.32,111,262,4,
37861779,Wyndham Grand Desert 2 bedroom 2 bath lock off 23A,100238132,Michael,,Unincorporated Areas,36.1079,-115.16069,Entire home/apt,182,3,8,2021-09-12,0.32,111,262,7,
37863013,Extravagant 3 Bedroom Villa Minutes to the Strip,33358428,Cassia,,Unincorporated Areas,36.11228,-115.18789,Entire home/apt,225,3,53,2021-08-22,2.32,3,28,31,
37863552,Elegant Large Blue bedroom in Executive style home,284371128,Dirrek & Daisy,,Unincorporated Areas,36.03965,-115.23029,Private room,66,1,104,2021-09-06,104,4,50,57,
37881914,1 of 3 Rooms in this Gorgeous NLV Home Black Room,23901373,Deberah,,City of North Las Vegas,36.29062,-115.19356,Private room,40,1,17,2021-07-04,0.67,3,20,5,
37883773,1 of 3 Rooms in this Gorgeous NLV Home Blue Room,23901373,Deberah,,City of North Las Vegas,36.29062,-115.19356,Private room,60,1,29,2021-08-23,1.58,3,80,15,
37885073,"Noire House
Private Chef Available",286948077,Carlina,,Unincorporated Areas,36.02064,-115.27748,Entire home/apt,280,3,16,2021-09-12,0.94,1,339,15,
37889368,"5 mls strip, beautiful, safe, clean, breakfast “3”",204554630,Ingrid,,Unincorporated Areas,36.04916,-115.20768,Private room,41,2,88,2021-09-06,3.70,3,67,41,
37904092,"Vegas 2Bd, Free Parking, Gym, Pool Bar, Cabanas",263243483,Luxorts,,Unincorporated Areas,36.12229,-115.18587,Private room,282,3,2,2020-03-15,0.10,37,287,0,
37904175,"1BD-Condo w/Sauna, Tan, Massage, 3D Movie theater!",263243483,Luxorts,,Unincorporated Areas,36.10618,-115.1606,Private room,149,3,5,2021-09-13,0.22,37,294,2,
37905363,"3Bd Grand Oasis- Pools, Hot tubs, 3D-Movie theater",263243483,Luxorts,,Unincorporated Areas,36.10738,-115.16195,Private room,225,3,32,2021-09-19,1.49,37,187,24,
37909149,The Oasis at the Lakes,160099269,Maggie,,Unincorporated Areas,36.14147,-115.26138,Entire home/apt,525,4,53,2021-09-13,3.17,1,211,30,
37915507,Luxury Rockstar Mansion near Red Rock Casino!,448699,Rob,,Unincorporated Areas,36.1446,-115.3208,Entire home/apt,419,3,9,2020-01-26,0.44,1,71,0,
37920068,MidModern51,62706521,William,,City of Las Vegas,36.15951,-115.18712,Private room,96,1,42,2021-09-05,1.68,1,0,2,
37941134,MGM Signature 1BR/2BA with Balcony,37064139,Luxury Hotels,,Unincorporated Areas,36.10654,-115.16628,Entire home/apt,225,2,46,2021-05-04,2.02,10,73,14,
37946971,Vegas Guesthouse Retreat,287681550,Janice,,City of North Las Vegas,36.22794,-115.16126,Entire home/apt,175,3,53,2021-09-21,2.35,1,0,26,
37948468,"5mls Strip, clean, cozy, breakfast “2”",204554630,Ingrid,,Unincorporated Areas,36.04909,-115.20971,Private room,41,2,80,2021-09-19,3.39,3,74,41,
37948715,"5mls from Strip, cozy, clean, safe, breakfast “1”",204554630,Ingrid,,Unincorporated Areas,36.0483,-115.20927,Private room,41,3,52,2021-08-23,2.47,3,79,20,
37965552,Tahiti Village Morea room,278688269,Anastasia,,Unincorporated Areas,36.05914,-115.16909,Hotel room,70,7,7,2020-11-07,0.30,18,325,1,
37967026,"3BD, 2BA, Private Home, Close to Strip, Hwy Access",287842133,Jennifer,,City of Las Vegas,36.23623,-115.24283,Entire home/apt,100,2,29,2021-09-19,1.40,1,28,19,
37969132,1 Bedroom Suite Tahiti Village Resort Las Vegas,145027887,Rushab,,Unincorporated Areas,36.05839,-115.16884,Private room,220,5,0,,,14,359,0,
37973360,1 BR suite on the strip beside the Bellagio,247796242,Justin,,Unincorporated Areas,36.1097,-115.17463,Private room,128,7,0,,,8,343,0,
37989213,18 b  studio,109074194,Jessica,,City of Las Vegas,36.15856,-115.15032,Entire home/apt,87,1,64,2021-09-06,2.89,14,45,37,
37989428,Lovely Art district studio 3,109074194,Jessica,,City of Las Vegas,36.15694,-115.1523,Entire home/apt,92,1,61,2021-07-26,2.49,14,8,24,
37989613,Studio in heart of Art District 2,109074194,Jessica,,City of Las Vegas,36.1592,-115.15176,Entire home/apt,85,1,53,2021-08-22,2.36,14,0,24,
37989917,Heart of the Art Distrtict,109074194,Jessica,,City of Las Vegas,36.15722,-115.15094,Entire home/apt,94,1,48,2021-08-17,2.38,14,0,30,
37990249,Modern Studio in heart of the Art District  12,109074194,Jessica,,City of Las Vegas,36.15838,-115.15037,Entire home/apt,92,1,48,2021-09-06,2.87,14,69,23,
37990455,Graffiti art studio 10,109074194,Jessica,,City of Las Vegas,36.15734,-115.1525,Entire home/apt,65,1,51,2021-08-22,2.05,14,0,25,
37991360,Las Vegas Resort #2,83400405,Rachel,,Unincorporated Areas,36.11717,-115.16318,Hotel room,364,3,3,2021-04-19,0.12,3,353,2,
37993666,Private Unit- 5 Mins from LV Strip (no kitchen),272533010,Ani,,Unincorporated Areas,36.09038,-115.12601,Private room,120,1,43,2021-03-21,1.96,1,363,1,
37994442,"8min from Airport, 15 min to Strip, 10 min to UNLV",10010951,Brendon,,Unincorporated Areas,36.08945,-115.10902,Private room,119,1,13,2021-09-05,0.53,2,150,7,
37994687,Las Vegas Resort #1,83400405,Rachel,,Unincorporated Areas,36.11855,-115.16152,Private room,314,3,1,2021-02-15,0.14,3,362,1,
37995657,"(B)Family home,PrivRoom,Wifi,ShareBath,SmartTv",148684503,Dee,,Unincorporated Areas,36.11452,-115.27887,Private room,63,30,5,2021-09-04,0.24,6,328,1,
37996430,"Olga's luxurious suite to

 Long stays close to ✈",288161607,Superhost Olga,,Unincorporated Areas,36.09266,-115.12727,Entire home/apt,76,30,97,2021-07-15,5.10,2,50,3,
37997291,"Beautiful home for groups, 15min from the Strip!",288178754,Eliza Ashley,,City of Las Vegas,36.1759,-115.21782,Entire home/apt,289,2,31,2021-08-15,1.27,1,77,17,
38019915,Old Vegas Neighborhood With A Modern Feeling Twist,259236854,Sandra,,City of Las Vegas,36.17596,-115.23142,Private room,32,1,80,2021-09-09,3.86,2,73,30,
38025502,"luxurious studio for long stays,5 minutes from✈",288161607,Superhost Olga,,Unincorporated Areas,36.09345,-115.12741,Entire home/apt,55,30,5,2020-07-31,0.29,2,78,0,
38072964,Las Vegas Large Room & Private Bath near Red Rock,288983472,Jackie,,Unincorporated Areas,36.12335,-115.28893,Private room,36,1,108,2021-09-07,73.64,3,135,46,
38085006,BlueGreen Club 36,289069397,Skip,,Unincorporated Areas,36.10242,-115.15536,Private room,210,2,0,,,1,110,0,
38095340,YOUR FANTASY HOME just 10 min from Strip!,51263250,Melanie,,Unincorporated Areas,36.07687,-115.29552,Entire home/apt,611,31,1,2021-05-31,0.26,4,0,1,
38101694,"A Winner! Pool View, Gated & Close to the Action!",11489944,Taylor,,Unincorporated Areas,36.12361,-115.15341,Entire home/apt,45,31,6,2021-05-01,0.26,1,173,3,
38103166,Las Vegas Private King Bed near Strip and Airport,288983472,Jackie,,Unincorporated Areas,36.1245,-115.29081,Private room,36,1,23,2021-08-25,15.00,3,314,23,
38103544,"Modern, remodeled single family house, very safe.",222034511,Tim,,City of Henderson,36.01829,-115.08974,Entire home/apt,130,30,5,2020-12-01,0.24,1,324,2,
38105533,"One story, Home away from home close to strip",206264803,Lily,,Unincorporated Areas,36.06158,-115.13445,Entire home/apt,145,2,123,2021-09-05,6.06,1,44,66,
38112726,Villa in an Awesome Location with Pool Access + FREE Vegas Strip Shuttle,266065811,Leavetown,,Unincorporated Areas,36.11839,-115.16309,Entire home/apt,370,1,1,2021-05-29,0.26,6,335,1,
38112764,"Quiet Villa Near the Strip with FREE Shuttle Access | Pools, Hot Tubs, and More!",266065811,Leavetown,,Unincorporated Areas,36.11732,-115.16306,Entire home/apt,432,1,44,2021-09-20,2.23,6,0,40,
38112791,Cozy Villa in an Awesome Location with Pool Access + FREE Vegas Strip Shuttle,266065811,Leavetown,,Unincorporated Areas,36.11711,-115.16445,Entire home/apt,316,1,3,2021-08-22,0.96,6,333,3,
38120746,Beauty house 3BR Relax/Work trip/8 beds/Huge yard,284762179,Lora,,City of Las Vegas,36.24464,-115.2283,Entire home/apt,157,30,11,2021-05-31,0.45,1,0,1,
38122817,Heated pool and hot tub house by airport and strip,64656991,John And Don,,City of Henderson,36.0353,-115.1111,Entire home/apt,199,7,47,2021-09-07,3.05,9,262,34,str19-00084
38125039,Big Bright Clean Room in Elegant Summerlin Getaway,120289799,Rhiann N,,Unincorporated Areas,36.14053,-115.31625,Private room,58,4,30,2021-05-24,1.20,2,205,8,
38125625,Shine house,223067765,Xin,,Unincorporated Areas,36.03686,-115.25418,Entire home/apt,137,1,82,2021-09-12,3.95,2,64,46,
38131080,"2 Bedroom Suite, Grandview Las Vegas",145027887,Rushab,,Unincorporated Areas,36.00866,-115.17684,Private room,286,5,0,,,14,354,0,
38131939,2.6mi to Strip PVT. Room w/LOCK fast WiFi & POOL.,292396731,Kathleen & Justin,,City of Las Vegas,36.14729,-115.19575,Private room,99,3,27,2021-09-06,1.30,2,320,5,
38134469,Furnished 3br/2.5ba for traveling professionals,3841247,Jen,,Unincorporated Areas,36.1037,-115.10721,Entire home/apt,70,31,1,2020-03-18,0.05,2,229,0,
38160393,Wyndham Grand Desert 2 bedroom 2 bath lock off 24A,100238132,Michael,,Unincorporated Areas,36.10657,-115.16274,Entire home/apt,182,3,6,2021-07-25,2.57,111,271,5,
38161029,"Ideal for travel nurses! Great room,share the home",103034960,Brent,,City of Henderson,36.04403,-115.08932,Private room,40,30,16,2020-10-03,0.68,1,50,1,
38162689,Bobs Airbnbbig,253111570,Bob,,City of Henderson,36.07499,-115.02888,Private room,25,30,9,2021-07-24,0.45,2,158,1,
38163083,las vegas home,289971182,Julio,,Unincorporated Areas,36.07704,-115.29975,Entire home/apt,200,2,6,2019-12-28,0.29,1,264,0,
38164925,NYE Vegas: Wyndham Grand Desert 2 Bedroom Deluxe,289988260,Jason,,Unincorporated Areas,36.10609,-115.16089,Private room,299,3,0,,,4,3,0,
38185930,Luxury city view,190351292,Gcini,,Unincorporated Areas,36.11366,-115.1998,Private room,199,1,5,2021-08-22,2.08,1,164,5,
38191362,Elara Studio in the center of Las Vegas Strip,290206036,Cindy,,Unincorporated Areas,36.10812,-115.16913,Private room,122,4,13,2021-08-22,3.86,1,24,12,
38195566,private Guest  house #1,288719529,Odalys,,Unincorporated Areas,36.10193,-115.2498,Entire home/apt,70,3,112,2021-09-07,24.00,2,49,45,
38205256,Elegant Large Brown Room in Executive Style home,284371128,Dirrek & Daisy,,Unincorporated Areas,36.03908,-115.23029,Private room,64,1,67,2021-09-05,42.77,4,3,14,
38210358,Tahiti Village Morea room,278688269,Anastasia,,Unincorporated Areas,36.05981,-115.17038,Hotel room,80,7,2,2019-11-02,0.23,18,346,1,
38214363,Comfortable ranch style house on the 14th tee.,25262089,Cathleen,,City of Mesquite,36.78825,-114.1209,Entire home/apt,90,28,2,2020-12-19,0.10,1,183,1,
38217999,Lefty’s House,154720261,Robert,,Unincorporated Areas,36.12498,-115.12826,Entire home/apt,100,31,6,2021-01-05,0.61,1,304,3,
38221852,POOL/JACUZZI POOL T. MGOLF. P.PONG. POKER T. WIFI,55531674,Arsen,,Unincorporated Areas,36.11658,-115.21476,Entire home/apt,156,31,77,2021-09-07,18.48,2,207,39,
38231854,Cute Private Master Bedroom w/ Private Bathroom,290506839,Liberty,,Unincorporated Areas,36.0469,-115.22554,Private room,100,2,5,2021-03-21,0.20,3,365,1,
38235705,Las Vegas Private Bedroom & Bath near Strip,288983472,Jackie,,Unincorporated Areas,36.12406,-115.29026,Private room,36,1,103,2021-09-05,4.50,3,129,49,
38236209,Grand view 1 bedroom deluxe,278688269,Anastasia,,Unincorporated Areas,36.00974,-115.17582,Entire home/apt,76,7,3,2020-06-20,0.13,18,332,0,
38257540,"HGVC, Flamingo: Dec30-Jan2:1br/1ba suite: Sleeps 4",104200625,Farhad,,Unincorporated Areas,36.11659,-115.16974,Entire home/apt,350,3,0,,,2,3,0,
38259235,Laughlin hideaway,57179332,Meg,,Unincorporated Areas,35.14593,-114.62389,Entire home/apt,59,62,3,2020-01-17,0.15,1,35,0,
38263251,Private Room and Bathroom in Two Bedroom Townhouse,5991979,Shaun,,Unincorporated Areas,36.00969,-115.11906,Private room,35,31,7,2021-01-06,0.29,1,325,1,
38268952,Vegas Modern and Sweet House,186988807,Ge,,Unincorporated Areas,36.08664,-115.21529,Entire home/apt,158,2,86,2021-09-19,3.49,2,58,53,
38271336,Brand new mattresses with adjustable base 3cargara,267694315,Oleg,,City of Las Vegas,36.20434,-115.23924,Entire home/apt,299,31,3,2020-04-30,0.12,2,294,0,
38272679,ALOHA Retreat Minutes Away from Airport & LV Strip,290940609,Sakhone,,Unincorporated Areas,36.09064,-115.09056,Entire home/apt,173,4,33,2021-09-18,1.45,2,53,21,
38275552,Oasis discretion,280108960,Tania,,Unincorporated Areas,36.12858,-115.1012,Entire home/apt,79,3,76,2021-09-20,3.35,1,300,37,
38285177,MGM Signature Suite STRIP VIEW ★ No Resort Fee !,6266073,Louis & Marie,,Unincorporated Areas,36.10707,-115.16522,Entire home/apt,104,3,85,2021-08-30,4.10,18,284,50,
38286482,A paradise in in city of lights,20023674,Susan,,City of Las Vegas,36.13857,-115.18258,Entire home/apt,165,31,0,,,4,310,0,
38288513,*Amazing* VDARA FOUNTAIN VIEW SUITE Smoke Free!,291055405,DragonVegas,,Unincorporated Areas,36.10983,-115.17939,Hotel room,235,1,101,2021-09-13,4.77,2,43,60,
38292974,Spacious 4Bd/3B Upgraded House 12mi to Vegas Strip,203382699,Savannah,,Unincorporated Areas,36.00525,-115.2662,Entire home/apt,147,31,20,2021-01-09,0.85,5,216,2,
38296657,Private Bed and Bath with Pool close to the Sights,72965280,Fefer,,City of Las Vegas,36.16896,-115.26871,Private room,85,1,27,2021-08-15,1.35,1,313,8,
38303034,BELLA VILLA IN PARADISO perfect location per tutti,20023674,Susan,,City of Las Vegas,36.13896,-115.18271,Entire home/apt,184,31,0,,,4,318,0,
38303292,Large Tali Wood Cove Home - Perfect for Golf Groups!,384091113,RedAwning,,City of Mesquite,36.841541,-114.085762,Entire home/apt,126,1,1,2021-04-06,0.18,86,175,1,
38315529,HENDERSON near Airport & St. Rose Hosp :  7-12 mo,7464103,Alex  & Leen,,City of Henderson,35.98851,-115.0878,Entire home/apt,95,210,1,2020-10-20,0.09,1,243,1,
38318300,Amazing 3800 SF 4BD 4Full BR  5 Min from Strip!,262167064,Mia,,Unincorporated Areas,36.08721,-115.21597,Entire home/apt,321,31,0,,,3,326,0,
38321834,"2 Bedroom Suite at Club de Soleil, Las Vegas",145027887,Rushab,,Unincorporated Areas,36.09905,-115.21923,Private room,175,5,0,,,14,352,0,
38322783,Gated modern and attractive condo with King master,291493878,Crystal And Si,,City of Las Vegas,36.23348,-115.33017,Entire home/apt,100,30,54,2021-07-03,2.54,1,126,20,
38327624,Lake Las Vegas Studio L3,54069346,Andy,,City of Henderson,36.10515,-114.93206,Entire home/apt,78,1,135,2021-09-12,7.27,8,343,62,STR20-00005
38329284,The apartment is a quiet place to stay and relax.,275941254,Osoh,,Unincorporated Areas,36.12821,-115.05522,Private room,30,30,9,2020-01-10,0.37,1,179,0,
38332600,LV Modern Hearthstone,275181694,Sig,,Unincorporated Areas,36.11204,-115.26525,Entire home/apt,110,3,44,2021-07-18,1.93,3,273,19,
38333517,Ideal Las Vegas location,240150228,Alisa,,Unincorporated Areas,36.11289,-115.21742,Entire home/apt,60,60,6,2020-11-30,0.27,2,25,1,
38363943,5BR 4FB Home with Strip View!,292081622,Dash,,City of Henderson,35.99444,-115.10713,Entire home/apt,370,3,22,2021-09-06,1.76,2,72,21,STR20-00093
38371359,Just for you!,233799804,Sarah,,City of Henderson,36.05241,-115.08812,Private room,33,30,4,2021-07-09,0.49,3,50,2,
38376282,420 Friendly- Dessert Oasis,191020761,Susan,,Unincorporated Areas,36.09263,-115.14438,Entire home/apt,225,20,0,,,4,303,0,
38381720,Suniya's  #1 peace/comfort(수니야네집!!),196051843,Jin,,City of Las Vegas,36.19405,-115.16037,Private room,57,1,16,2021-07-25,0.82,2,91,9,
38382852,MGM Signature Hotel  1 BR 2BA Strip View Tower1,100570027,Mui,,Unincorporated Areas,36.10746,-115.16524,Private room,140,30,10,2020-11-12,0.43,10,325,1,
38382897,Suniya's #2 peace/comfort (수니야네집!!),196051843,Jin,,City of Las Vegas,36.19267,-115.15978,Private room,60,1,56,2021-09-18,2.76,2,108,38,
38386257,Newly Renovated Downtown 2 Bed  Apartment,118125472,Joseph,,City of Las Vegas,36.17982,-115.1376,Entire home/apt,98,31,19,2020-11-20,0.79,9,260,1,
38387438,Unforgettable Suite,61036358,Edward,,Unincorporated Areas,36.21301,-115.09205,Private room,40,14,5,2021-08-21,0.21,1,359,2,
38387884,Master Bedroom w/ Private Bath and entire floor,42082333,Michael,,Unincorporated Areas,36.05757,-115.22872,Private room,45,1,23,2020-03-14,1.02,1,0,0,
38390183,"Exellent 3B2B in a good location,3 miles to strip",45406446,Christy,,City of Las Vegas,36.13922,-115.19951,Entire home/apt,218,3,7,2021-09-06,0.28,9,82,2,
38391719,Golden Modern 4 Bedroom House 4 Miles to Strip,32170899,Manya,,Unincorporated Areas,36.12714,-115.24165,Entire home/apt,288,2,60,2021-09-13,16.67,10,112,36,
38408696,"2 Bedroom Suite Tahiti Village, Las Vegas",145027887,Rushab,,Unincorporated Areas,36.06039,-115.17048,Private room,300,5,0,,,14,354,0,
38409367,🌹温馨舒适👨‍❤️‍👨  免清洁费十免费早餐🥣十免费停车十免费WiFi  超清洁和安静，性价比超高的美丽之家,128781403,Moshi,,City of Henderson,35.99518,-115.09888,Private room,39,90,22,2019-12-02,0.96,1,274,0,
38413533,LV Getaway 25 mins to Strip & 20 mins to Downtown,292727650,Fabe & Luna,,City of North Las Vegas,36.25383,-115.15335,Entire home/apt,264,1,150,2021-09-17,6.72,1,0,66,
38414164,Classy Home with heated pool near Strip & Airport,52406807,Flavius,,Unincorporated Areas,36.11641,-115.12746,Entire home/apt,436,2,56,2021-09-06,2.29,1,66,30,
38432969,New REHAB  & FURNISHINGS. Great Getaway and Oasis,272778025,Ellen,,City of Henderson,36.02017,-114.98817,Entire home/apt,399,3,26,2021-09-06,1.07,3,168,13,STR19-00039
38435485,5 Star 2Bed 2 Bath  Luxury TownHome FreeWiFi,217114632,Ali,,City of North Las Vegas,36.26681,-115.19805,Entire home/apt,10000,30,44,2020-08-23,1.84,1,168,0,
38438116,^SG25 Studio | Pool | Strip View | Gym,249975084,Jessica,,Unincorporated Areas,36.11335,-115.19982,Entire home/apt,126,2,54,2021-08-23,2.28,111,56,27,
38461494,"Gated entire condo near strip, UNLV, LVCC, 2B/2B",30294674,Cloud,,Unincorporated Areas,36.11876,-115.1403,Entire home/apt,77,30,6,2021-08-22,0.25,1,29,2,
